Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_Mm,Co2_Emissions_Mt,Crop_Yield_Mt_Per_Ha,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_Kg_Per_Ha,Fertilizer_Use_Kg_Per_Ha,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_Usd,Climate_Stress_Index,Yield_Per_Input
2019,Brazil,South,Soybeans,0.961490373,0.985776133,0.111186441,0.75462963,0.3,0.983885308,0.49829966,0.612144858,0.896541869,Organic Farming,0.310655908,603.742,0.042580053
2019,China,North,Cotton,0.142285571,0.976156627,0.497966102,0.060416667,0.3,0.12991776,0.49829966,0.021308523,0.761217491,Crop Rotation,0.049756496,591.951,0.025329533
2019,Brazil,South,Wheat,0.506876719,0.907384123,0.695932203,0.345833333,0.5,0.461102467,0.702340468,0.163765506,0.180337239,Crop Rotation,0.374310287,559.971,0.03702152
2019,India,North West,Vegetables,0.508377094,0.323219695,0.58440678,0.339583333,0.2,0.989775506,0.295859172,0.485094038,0.277079165,Drought-resistant Crops,0.28628604,231.326,0.029808739
2019,Russia,Volga,Barley,0.477369342,0.83628622,0.155932203,0.574074074,0.6,0.716825961,0.971194239,0.411764706,0.573449557,Organic Farming,0.252027045,515.23,0.03229006
2019,Brazil,Southeast,Sugarcane,0.911477869,0.856332514,0.497966102,0.664351852,0.9,0.880529006,0.058611722,0.268307323,0.152043441,Drought-resistant Crops,0.898589488,535.289,0.107862248
2019,India,Northeast,Nan,0.367341835,0.382697748,0.80440678,0.095833333,0.5,0.391420316,0.076215243,0.100240096,0.869677051,Drought-resistant Crops,0.124290858,265.483,0.058142665
2019,Brazil,Northeast,Rice,0.493873468,0.555841716,0.970169492,0.395833333,0.9,0.033007335,0.49829966,0.648859544,0.540583024,Crop Rotation,0.311931715,366.212,0.023788546
2019,Usa,Northeast,Wheat,0.767191798,0.814000257,0.351525424,0.75462963,0,0.865414537,0.045609122,0.993597439,0.496713347,Organic Farming,0.72309147,506.76,0.036149274
2019,Argentina,Northeast,Corn,0.432108027,0.434470909,0.523389831,0.7125,0,0.773394088,0.078815763,0.616646659,0.996713347,Drought-resistant Crops,0.607731264,291.761,0.05296502
2019,Australia,Queensland,Corn,0.907226807,0.610608247,0.026779661,0.159722222,0.7,0.11480329,0.420684137,0.49719888,0.060160046,Water Management,0.19212885,393.086,0.015886288
2019,Nigeria,South East,Wheat,0.151537884,0.524561353,0.645084746,0.427083333,0.3,0.997110469,0.122424485,0.007503001,0.133895399,Water Management,0.529220527,340.514,0.290506329
2019,Usa,Midwest,Coffee,0.979994999,0.814882551,0.357288136,0.407407407,0.3,0.583796399,0.623124625,0.450780312,0.691769077,No Adaptation,0.630074088,510.458,0.028612118
2019,Australia,New South Wales,Vegetables,0.920230058,0.373071098,0.870169492,0.31875,0,0.122360525,0.819763953,0.718387355,0.689768505,No Adaptation,0.133700749,266.308,0.016051661
2019,India,Tamil Nadu,Wheat,0.605901475,0.935424644,0.300338983,0.703703704,0.5,0.006557013,0.817763553,0.760104042,0.496713347,Organic Farming,0.452257597,573.358,0.029603868
2019,Nigeria,North Central,Soybeans,0.234058515,0.298494028,0.956271186,0.15625,0.1,0.828628584,0.414282857,0.12795118,0.303372392,Organic Farming,0.086735487,217.282,0.032580365
2019,Nigeria,South East,Soybeans,0.080770193,0.524600646,0.723050847,0.30625,0.5,0.699044232,0.559711942,0.440876351,0.001286082,Organic Farming,0.241671632,340.777,0.024261084
2019,Australia,Queensland,Corn,0.113528382,0.331153198,0.178983051,0.43287037,1,0.28684152,0.25205041,0.765306122,0.987424979,Organic Farming,0.347120042,229.043,0.025740597
2019,France,Grand Est,Cotton,0.555388847,0.24968566,0.419322034,0.821759259,0.6,0.089575461,0.49829966,0.844037615,0.969562732,Water Management,0.925802399,190.057,0.036261445
2019,Nigeria,South West,Cotton,0.525131283,0.742227239,0.497966102,0.280092593,0.2,0.815403423,0.49829966,0.930872349,0.469848528,Organic Farming,0.092836049,465.366,0.013950752
2019,India,Central,Rice,0.55963991,0.506204635,0.11220339,0.402777778,0.1,0.578684152,0.711942388,0.197478992,0.496713347,Crop Rotation,0.632541512,330.016,0.038857346
2019,Russia,Central,Coffee,0.612153038,0.036356232,0.496610169,0.395833333,0.5,0.16992665,0.353070614,0.700680272,0.496713347,No Adaptation,0.497623242,71.778,0.024346258
2019,Canada,Ontario,Wheat,0.535883971,0.608222124,0.691186441,0.383333333,0.1,0.262836186,0.600320064,0.925870348,0.129894256,Crop Rotation,0.614978111,391.975,0.017040214
2019,Canada,Ontario,Wheat,0.416854214,0.362087072,0.497966102,0.37962963,0.2,0.329295399,0.900780156,0.839135654,0.089168334,Organic Farming,0.16694946,251.225,0.016084347
2019,Usa,South,Cotton,0.644911228,0.164671086,0.792881356,0.45625,0.6,0.810068904,0.789757952,0.352941176,0.061589025,Drought-resistant Crops,0.444065228,146.837,0.031943528
2019,India,Maharashtra,Wheat,0.502375594,0.43090244,0.262372881,0.645833333,0,0.089019782,0.75915183,0.49719888,0.789368391,Water Management,0.480422506,288.296,0.036535859
2019,India,Maharashtra,Cotton,0.502375594,0.506204635,0.822033898,0.341666667,0.5,0.0927984,0.134626925,0.895858343,0.377536439,Drought-resistant Crops,0.320441416,336.411,0.019792416
2019,Russia,Siberian,Wheat,0.507126782,0.650575813,0.894915254,0.329166667,0.2,0.502222716,0.038207642,0.842737095,0.704772792,No Adaptation,0.523683392,417.347,0.021472815
2019,Brazil,Northeast,Corn,0.502375594,0.872485283,0.213559322,0.310185185,0.1,0.459991109,0.554910982,0.49719888,0.302229208,Organic Farming,0.347120042,535.308,0.022811265
2019,Australia,Western Australia,Cotton,0.665666417,0.876936046,0.4,0.685185185,0.8,0.337297177,0.017203441,0.62464986,0.871963418,Water Management,0.347120042,542.809,0.053007928
2019,Argentina,Northwest,Wheat,0.47711928,0.265102589,0.761016949,0.297916667,0.2,0.678706379,0.337267453,0.378351341,0.861103172,Crop Rotation,0.376868378,199.974,0.031179321
2019,Argentina,Pampas,Barley,0.334833708,0.506204635,0.006779661,0.074074074,0.6,0.41198044,0.377675535,0.494697879,0.823663904,No Adaptation,0.347120042,327.386,0.011101499
2019,France,Grand Est,Rice,0.672168042,0.199802109,0.455932203,0.208333333,0.9,0.037897311,0.212242448,0.996598639,0.0492998,Drought-resistant Crops,0.186520478,164.452,0.012133741
2019,Nigeria,North Central,Wheat,0.705926482,0.608907956,0.583050847,0.227083333,0.8,0.833407424,0.833166633,0.583733493,0.496713347,Drought-resistant Crops,0.198261793,394.842,0.01416411
2019,Canada,Prairies,Cotton,0.128032008,0.067708036,0.152881356,0.345833333,0.3,0.785063347,0.479895979,0.801320528,0.922406402,Drought-resistant Crops,0.273599202,80.082,0.018493151
2019,Russia,Siberian,Fruits,0.296574144,0.602278248,0.757288136,0.141666667,0.5,0.622027117,0.456291258,0.925270108,0.496713347,Drought-resistant Crops,0.270464731,387.161,0.009129201
2019,Usa,Northeast,Vegetables,0.336334084,0.00887295,0.709152542,0.004166667,0.6,0.286619249,0.270254051,0.573129252,0.496713347,No Adaptation,0.034673471,55.162,0.006515384
2019,Canada,Ontario,Wheat,0.502375594,0.362087072,0.497966102,0.37962963,0.2,0.329295399,0.900780156,0.839135654,0.089168334,Organic Farming,0.16694946,252.251,0.016084347
2019,India,West Bengal,Barley,0.578144536,0.506204635,0.839322034,0.38125,0.7,0.184040898,0.981996399,0.49719888,0.731637611,No Adaptation,0.451299122,337.873,0.021007814
2019,Canada,British Columbia,Fruits,0.585896474,0.885533949,0.588474576,0.783333333,0,0.008668593,0.800160032,0.00270108,0.069305516,Crop Rotation,0.494424008,546.734,0.09283293
2019,India,Central,Barley,0.022505626,0.715529805,0.864745763,0.439583333,0.9,0.110913536,0.572314463,0.18517407,0.820234353,Crop Rotation,0.253613709,449.034,0.048785047
2019,Nigeria,North Central,Cotton,0.546136534,0.438035806,0.412542373,0.444444444,0.2,0.814069793,0.078615723,0.721288515,0.903115176,Water Management,0.53313214,294.544,0.030755256
2019,Usa,South,Rice,0.655163791,0.731568269,0.118305085,0.145833333,0.3,0.42709491,0.567713543,0.49719888,0.413975422,Drought-resistant Crops,0.056414009,457.798,0.013651877
2019,Usa,West,Soybeans,0.43735934,0.927612591,0.497966102,0.979166667,0.3,0.451433652,0.071014203,0.303421369,0.611031723,Organic Farming,0.389801311,568.311,0.134059009
2019,Australia,Queensland,Sugarcane,0.433608402,0.014788249,0.923389831,0.347916667,0.5,0.718048455,0.184836967,0.700780312,0.806516147,Water Management,0.347120042,61.337,0.024315239
2019,India,Northeast,Wheat,0.502375594,0.937257101,0.433559322,0.458333333,0.3,0.502222716,0.539307862,0.635554222,0.56973421,No Adaptation,0.533999948,573.921,0.026551573
2019,Brazil,Northeast,Vegetables,0.526131533,0.144728382,0.459322034,0.703703704,0.8,0.793509669,0.262652531,0.901060424,0.545870249,No Adaptation,0.520484159,131.694,0.033483642
2019,India,Punjab,Fruits,0.583145786,0.280062296,0.731525424,0.666666667,0.9,0.01244721,0.384876975,0.925970388,0.052157759,No Adaptation,0.884568557,210.761,0.029513427
2019,China,Central,Vegetables,0.878469617,0.451377379,0.418305085,0.358796296,0.5,0.746610358,0.228845769,0.242096839,0.826521863,Drought-resistant Crops,0.379517136,306.652,0.054540496
2019,India,Punjab,Fruits,0.583145786,0.506204635,0.731525424,0.666666667,0.5,0.01244721,0.384876975,0.925970388,0.052157759,No Adaptation,0.884568557,336.579,0.029513427
2019,Argentina,Northeast,Sugarcane,0.032258065,0.598884809,0.281355932,0.041666667,0,0.039786619,0.461892378,0.896158463,0.923406688,Organic Farming,0.104532031,376.878,0.005540897
2019,Canada,Quebec,Coffee,0.876219055,0.506204635,0.772881356,0.141666667,0.1,0.623249611,0.697939588,0.601940776,0.063446699,Crop Rotation,0.291376318,339.661,0.011052139
2019,India,Northeast,Cotton,0.502375594,0.038124393,0.871186441,0.433333333,0.5,0.612024894,0.846169234,0.460184074,0.999142612,Crop Rotation,0.429396679,74.766,0.025993507
2019,Usa,Midwest,Sugarcane,0.232808202,0.766756444,0.07559322,0.284722222,0.5,0.080795732,0.328065613,0.572529012,0.47813661,Crop Rotation,0.238880398,472.455,0.022502009
2019,Australia,Queensland,Wheat,0.502375594,0.189836115,0.669830508,0.20625,0.3,0.153256279,0.169633927,0.907863145,0.923835382,Water Management,0.126732378,157.528,0.013375224
2019,Usa,Northeast,Sugarcane,0.743935984,0.921465108,0.032542373,0.212962963,1,0.299511002,0.410082016,0.428571429,0.996999143,Organic Farming,0.368598295,565.828,0.021283206
2019,India,Punjab,Coffee,0.502375594,0.57660599,0.754237288,0.591666667,0,0.718381863,1,0.464485794,0.928551015,Organic Farming,0.702756262,374.229,0.030846588
2019,Russia,Northwestern,Wheat,0.739434859,0.46088258,0.289491525,0.238425926,0.4,0.366192487,0.50630126,0.49719888,0.72749357,Organic Farming,0.261514649,308.966,0.01946344
2019,Argentina,Patagonia,Soybeans,0.528382096,0.613362291,0.339322034,0.722222222,0.5,0.454878862,0.208441688,0.402460984,0.310945985,Organic Farming,0.448125793,392.449,0.069078947
2019,Australia,Western Australia,Barley,0.560140035,0.900625822,0.279661017,0.657407407,0.6,0.907423872,0.701940388,0.995698279,0.44155473,No Adaptation,0.617672202,553.342,0.024253594
2019,Argentina,Northeast,Barley,0.296824206,0.967501572,0.059661017,0.395833333,0.5,0.016781507,0.793758752,0.603541417,0.538439554,Drought-resistant Crops,0.347120042,585.48,0.021377672
2019,Argentina,Northwest,Corn,0.098274569,0.951934617,0.779661017,0.014583333,0.5,0.837630585,0.401680336,0.49719888,0.141897685,No Adaptation,0.106507266,580.754,0.007244739
2019,Usa,South,Cotton,0.946236559,0.878354146,0.840338983,0.210416667,0.5,0.63069571,0.227245449,0.510804322,0.765790226,No Adaptation,0.196966557,550.266,0.02141844
2019,Nigeria,North Central,Corn,0.303075769,0.459435903,0.974915254,0.45,0.2,0.325961325,0.770154031,0.277911164,0.061446127,Crop Rotation,0.724652229,308.587,0.035566781
2019,France,Grand Est,Wheat,0.031257814,0.926791021,0.811186441,0.3375,0.5,0.062347188,0.49829966,0.009003601,0.011146042,Drought-resistant Crops,0.121544958,566.151,0.071087928
2019,China,North,Rice,0.423855964,0.22315254,0.559322034,0.379166667,0.5,0.404089798,0.408281656,0.899759904,0.893826808,Drought-resistant Crops,0.347120042,174.662,0.018746633
2019,Canada,Ontario,Wheat,0.428357089,0.812957221,0.395254237,0.662037037,0.6,0.834518782,0.808361672,0.49719888,0.693483853,Organic Farming,0.700094552,503.698,0.036317753
2019,Canada,Prairies,Wheat,0.260815204,0.56109976,0.738644068,0.322916667,0.2,0.925427873,0.295259052,0.658863545,0.646899114,Organic Farming,0.519052923,362.911,0.022596448
2019,China,South,Vegetables,0.628407102,0.192579442,0.758983051,0.583333333,0.4,0.626028006,0.235847169,0.007002801,0.40282938,Drought-resistant Crops,0.562443333,161.565,0.219674556
2019,India,New South Wales,Coffee,0.034258565,0.889181002,0.928474576,0.06875,0.5,0.473327406,0.225445089,0.31052421,0.887110603,Organic Farming,0.020710826,546.167,0.01723581
2019,Argentina,Patagonia,Wheat,0.564891223,0.797540293,0.497966102,1,1,0.502222716,0.403680736,0.066526611,0.589311232,Organic Farming,1,498.413,0.171213209
2019,Nigeria,South West,Vegetables,0.452613153,0.506204635,0.031864407,0.270833333,0.9,0.84385419,0.661332266,0.49719888,0.513432409,Drought-resistant Crops,0.45016579,329.621,0.019334049
2019,Argentina,Northeast,Coffee,0.502375594,0.274411328,0.393898305,0.293981481,0.3,0.020337853,0.167033407,0.643957583,0.002572163,No Adaptation,0.503056757,202.44,0.023322034
2019,Brazil,South,Fruits,0.52488122,0.620009859,0.247118644,0.708333333,1,0.434985552,0.941788358,0.717386955,0.535295799,Water Management,0.347120042,396.313,0.029293941
2019,Usa,Midwest,Coffee,0.044261065,0.446212208,0.691525424,0.2625,1,0.417092687,0.022404481,0.079431773,0.616747642,Organic Farming,0.242513535,297.17,0.156987116
2019,China,East,Wheat,0.243310828,0.574509202,0.363389831,0.509259259,0.5,0.870415648,0.49829966,0.525210084,0.496713347,nan,0.387813123,367.488,0.033783784
2019,China,Central,Rice,0.415603901,0.331596131,0.79559322,0.75,0.5,0.584240942,0.853770754,0.56142457,0.764932838,No Adaptation,0.446021035,237.372,0.036962837
2019,Brazil,North,Fruits,0.428107027,0.725124307,0.497966102,0.840277778,0.2,0.757501667,0.396079216,0.49719888,0.085024293,Organic Farming,0.422473642,454.626,0.057847724
2019,China,Northeast,Wheat,0.138034509,0.138466594,0.913559322,0.227083333,0.3,0.486330296,0.49769954,0.93477391,0.680765933,Organic Farming,0.337810533,126.552,0.011989946
2019,India,Tamil Nadu,Coffee,0.435858965,0.750228611,0.825762712,0.395833333,0.9,0.767837297,0.116623325,0.930772309,0.496713347,No Adaptation,0.49059011,473.076,0.021621622
2019,Argentina,Northwest,Vegetables,0.382345586,0.24912485,0.641355932,0.395833333,1,0.411647033,0.800960192,0.466186475,0.86410403,Water Management,0.274460534,190.432,0.024637846
2019,France,Provence-Alpes-Cote D’Azur,Barley,0.543135784,0.506204635,0.296949153,0.99537037,0.4,0.502222716,0.347269454,0.906162465,0.451271792,No Adaptation,0.904431003,332.053,0.043589979
2019,India,Tamil Nadu,Wheat,0.397849462,0.842994513,0.636271186,0.43125,0.5,0.630917982,0.720344069,0.682673069,0.119891398,No Adaptation,0.40087558,522.083,0.021969985
2019,Russia,Siberian,Rice,0.093023256,0.545239898,0.497966102,0.272916667,0.5,0.730717937,0.087817564,0.672869148,0.483995427,Drought-resistant Crops,0.204465974,350.488,0.022413319
2019,France,Grand Est,Wheat,0.372593148,0.639359605,0.683389831,0.0625,0.6,0.768059569,0.331066213,0.387354942,0.521577594,No Adaptation,0.022355775,408.381,0.012788632
2019,China,East,Vegetables,0.029757439,0.039303166,0.675932203,0.216666667,0.6,0.714936653,0.24744949,0.18627451,0.3309517,No Adaptation,0.327681786,68.228,0.043285447
2019,China,North,Barley,0.798699675,0.867988084,0.880677966,0.7125,0.8,0.346854857,0.193438688,0.516906763,0.898399543,No Adaptation,0.292172888,543.649,0.056565657
2019,China,North,Vegetables,0.417604401,0.506204635,0.497966102,0.701388889,1,0.502222716,0.856971394,0.291216487,0.005858817,Water Management,0.963293008,333.526,0.047684297
2019,Argentina,Pampas,Sugarcane,0.882970743,0.617341544,0.605423729,0.25,0.1,0.63069571,0.390678136,0.657863145,0.638182338,Organic Farming,0.141757117,400.486,0.017724745
2019,France,Grand Est,Soybeans,0.797699425,0.076863177,0.497966102,0.241666667,0,0.078350745,0.619723945,0.381952781,0.047585024,No Adaptation,0.436695335,95.696,0.021285083
2019,Australia,Northeast,Fruits,0.502375594,0.157187661,0.668135593,0.654166667,0.9,0.457879529,0.800560112,0.513705482,0.765647328,Organic Farming,0.347120042,140.433,0.035454545
2019,India,Siberian,Wheat,0.935733933,0.506204635,0.497966102,0.177083333,0.3,0.502222716,0.49829966,0.49719888,0.496713347,No Adaptation,0.076697407,338.342,0.01606293
2019,Argentina,Pampas,Sugarcane,0.529132283,0.377604018,0.059322034,0.858796296,0.1,0.160257835,0.49829966,0.657362945,0.329379823,Crop Rotation,0.504475041,257.178,0.045390071
2019,China,South,Rice,0.174043511,0.176794593,0.575254237,0.10625,0.2,0.945765726,0.159631926,0.662565026,0.138468134,Organic Farming,0.029790431,145.25,0.01208134
2019,China,North,Soybeans,0.051012753,0.005843859,0.626101695,0.03125,0,0.502222716,0.122024405,0.129851941,0.08659617,Organic Farming,0.044983551,48.108,0.029090005
2019,Usa,Northeast,Vegetables,0.740435109,0.408098531,0.899661017,0.504166667,0,0.066348077,0.49829966,0.494997999,0.729779937,No Adaptation,0.324113411,284.024,0.034844869
2019,Argentina,Pampas,Coffee,0.502375594,0.290967737,0.742033898,0.608333333,0.8,0.113580796,0.146029206,0.43447379,0.833238068,Drought-resistant Crops,0.422085071,215.791,0.05946677
2019,Nigeria,North West,Wheat,0.83795949,0.125778705,0.803728814,0.5625,0.6,0.281729273,0.220444089,0.841136455,0.190054301,No Adaptation,0.840815481,127.473,0.02995943
2019,Canada,British Columbia,Vegetables,0.783195799,0.708249986,0.699661017,0.214583333,0.5,0.929539898,0.120424085,0.891056423,0.104887111,Drought-resistant Crops,0.413607751,451.823,0.014325843
2019,Argentina,Patagonia,Wheat,0.15403851,0.32000843,0.005762712,0.516203704,0.7,0.048010669,0.587317463,0.453781513,0.496713347,Drought-resistant Crops,0.389425692,221.156,0.035379538
2019,India,Tamil Nadu,Corn,0.921230308,0.973888381,0.063389831,0.097222222,0.1,0.78128473,0.49709942,0.348639456,0.898971135,No Adaptation,0.182045437,595.78,0.014325704
2019,India,Punjab,Soybeans,0.267316829,0.399475624,0.094576271,0.157407407,0.1,0.085685708,0.387077415,0.768607443,0.282509288,Organic Farming,0.176210398,266.595,0.011624318
2019,Brazil,North,Corn,0.976494124,0.26625993,0.323389831,0.328703704,0.9,0.103689709,0.687937588,0.383753501,0.20491569,No Adaptation,0.2752312,204.14,0.025345622
2019,Brazil,South,Rice,0.013253313,0.934220866,0.497966102,0.046296296,0,0.961880418,0.514102821,0.760404162,0.712203487,Water Management,0.140636738,566.323,0.00632665
2019,France,Provence-Alpes-Cote D’Azur,Rice,0.010752688,0.967712322,0.9,0.120833333,0.4,0.43531896,0.532306461,0.197579032,0.073735353,Water Management,0.19470637,589.403,0.020510656
2019,Australia,Queensland,Corn,0.907226807,0.610608247,0.026779661,0.159722222,0.5,0.11480329,0.420684137,0.014205682,0.060160046,Water Management,0.19212885,392.686,0.048551959
2019,Brazil,Southeast,Nan,0.314828707,0.030437361,0.960338983,0.327083333,0.5,0.106245832,0.49829966,0.029511805,0.73306659,Organic Farming,0.292969458,69.001,0.064485981
2019,Australia,Victoria,Rice,0.714178545,0.812474996,0.879661017,0.395833333,0.8,0.731607024,0.704140828,0.428371349,0.463846813,Crop Rotation,0.091897003,511.544,0.027324478
2019,Russia,Siberian,Cotton,0.502375594,0.462672172,0.716949153,0.0125,0.6,0.502222716,0.49829966,0.212384954,0.578308088,No Adaptation,0.055682201,311.307,0.010684757
2019,India,British Columbia,Sugarcane,0.360590148,0.506204635,0.743050847,0.185416667,0.6,0.648588575,0.136627325,0.514105642,0.780937411,No Adaptation,0.23730021,334.211,0.021113924
2019,Canada,Quebec,Cotton,0.854963741,0.720955735,0.648474576,0.175,0.5,0.502222716,0.342268454,0.68487395,0.496713347,Organic Farming,0.300689066,459.345,0.013926097
2019,India,Ontario,Barley,0.442860715,0.175322912,0.497966102,0.615740741,0.1,0.502222716,0.183636727,0.395658263,0.133895399,Crop Rotation,0.756832371,146.767,0.0625
2019,India,West Bengal,Wheat,0.23655914,0.389234583,0.126101695,0.395833333,0.6,0.171371416,0.74834967,0.104341737,0.641468991,Organic Farming,0.528831956,261.771,0.044198895
2019,Brazil,South,Coffee,0.570892723,0.231157484,0.225423729,0.395833333,1,0.015781285,0.408481696,0.644957983,0.082595027,Organic Farming,0.102349558,178.953,0.025139665
2019,Australia,Victoria,Barley,0.358589647,0.28575613,0.358644068,0.395833333,0.6,0.722827295,0.810962192,0.280012005,0.399256931,Drought-resistant Crops,0.107595265,207.355,0.031052329
2019,China,South,Soybeans,0.264816204,0.136780591,0.714576271,0.177083333,0.4,0.237497222,0.519503901,0.806022409,0.487853672,Crop Rotation,0.176378779,125.568,0.011294971
2019,Argentina,Pampas,Rice,0.183045761,0.228474881,0.853220339,0.3625,0.5,0.093242943,0.178435687,0.703681473,0.74578451,Organic Farming,0.308946196,177.354,0.02510898
2019,Canada,Quebec,Coffee,0.452613153,0.973891953,0.489152542,0.395833333,0.2,0.487775061,0.49829966,0.824829932,0.697484996,Drought-resistant Crops,0.597712613,594.128,0.019928038
2019,India,Punjab,Coffee,0.502375594,0.448651912,0.497966102,0.092592593,1,0.543676373,0.369673935,0.631852741,0.951271792,Water Management,0.113805922,302.319,0.010281843
2019,India,Tamil Nadu,Corn,0.218304576,0.907709179,0.733220339,0.114583333,0.6,0.358524116,0.330666133,0.287014806,0.628322378,No Adaptation,0.245751626,557.221,0.020432432
2019,Nigeria,North Central,Soybeans,0.622905726,0.433542179,0.231864407,0.821759259,0.1,0.550677928,0.589717944,0.496598639,0.198056588,Water Management,0.65513043,291.15,0.049906425
2019,Canada,British Columbia,Soybeans,0.904476119,0.956949763,0.95559322,0.570833333,0.5,0.502222716,0.320664133,0.480292117,0.633323807,Organic Farming,0.796770976,594.791,0.044813278
2019,Russia,Siberian,Vegetables,0.504126032,0.469591216,0.409152542,0.340277778,0.1,0.502222716,0.396479296,0.361044418,0.830380109,No Adaptation,0.466550527,311.478,0.033719705
2019,China,Central,Coffee,0.135283821,0.506204635,0.955932203,0.395833333,0.5,0.313736386,0.956191238,0.49719888,0.085595885,Water Management,0.171677072,333.192,0.021922257
2019,India,West Bengal,Wheat,0.288322081,0.506204635,0.302711864,0.074074074,0.4,0.220160036,0.75215043,0.845538215,0.777793655,Drought-resistant Crops,0.021138254,329.047,0.006252538
2019,India,Northeast,Cotton,0.429357339,0.009862405,0.125084746,0.616666667,0.8,0.301844854,0.49829966,0.165166066,0.915690197,No Adaptation,0.624012382,52.063,0.07335689
2019,Russia,Northwestern,Vegetables,0.618404601,0.132451277,0.557627119,0.679166667,1,0.241831518,0.337267453,0.49719888,0.887825093,No Adaptation,0.483945548,127.197,0.050066578
2019,China,North,Wheat,0.84396099,0.480271618,0.782711864,0.41875,0.3,0.20015559,0.409881976,0.37745098,0.400543012,Water Management,0.34744709,325.241,0.038126582
2019,India,West Bengal,Wheat,0.906226557,0.286784877,0.602033898,0.36875,0.2,0.165036675,0.429685937,0.327831132,0.358531009,Organic Farming,0.278793099,215.855,0.036957308
2019,Canada,Quebec,Barley,0.553888472,0.498149683,0.836949153,0.5875,1,0.536119138,0.49789958,0.49719888,0.798799657,Organic Farming,0.534485662,333.651,0.039513356
2019,Australia,Queensland,Vegetables,0.224556139,0.745831428,0.485423729,0.261574074,0.8,0.351967104,0.806361272,0.855142057,0.973135181,Water Management,0.201843121,464.867,0.012458603
2019,Argentina,Northeast,Cotton,0.163290823,0.163838801,0.516949153,0.345833333,0.2,0.614025339,0.014402881,0.707683073,0.239639897,Organic Farming,0.407630236,137.351,0.026817492
2019,Australia,Victoria,Cotton,0.616904226,0.263545179,0.336271186,0.574074074,0.4,0.217492776,0.49829966,0.834733894,0.496713347,No Adaptation,0.315241043,197.42,0.026787347
2019,Russia,Siberian,Barley,0.140535134,0.986744156,0.497966102,0.41875,0.4,0.949433207,0.656931386,0.737294918,0.10845956,No Adaptation,0.347120042,598.058,0.021000279
2019,France,Ile-De-France,Corn,0.305326332,0.806009602,0.497966102,0.56712963,0.8,0.815403423,0.335467093,0.261404562,0.940411546,No Adaptation,0.330783877,499.641,0.066014113
2019,Russia,Volga,Wheat,0.230057514,0.113426587,0.368474576,0.273148148,0.2,0.2963992,0.557111422,0.49719888,0.732494999,Crop Rotation,0.434862575,108.612,0.020743192
2019,Russia,Central,Vegetables,0.27331833,0.583285706,0.840677966,0.395833333,0.2,0.167259391,0.632526505,0.387054822,0.274935696,Drought-resistant Crops,0.183204673,376.386,0.030277544
2019,Canada,Ontario,Wheat,0.588897224,0.506204635,0.954237288,0.88125,0.7,0.935207824,0.585917183,0.12444978,0.042583595,Water Management,0.924604305,339.019,0.099555659
2019,Brazil,North,Vegetables,0.502375594,0.757036921,0.216271186,0.425925926,0,0.502222716,0.76155231,0.016406563,0.471420406,No Adaptation,0.568997228,470.492,0.056210113
2019,China,Northeast,Corn,0.490622656,0.642863777,0.080677966,0.405092593,0.2,0.673149589,0.221444289,0.157362945,0.615890254,Organic Farming,0.380274849,405.625,0.079051383
2019,Australia,Western Australia,Fruits,0.502375594,0.692918786,0.410847458,0.581018519,0.9,0.805067793,0.403480696,0.070828331,0.664046871,Water Management,0.335071108,438.114,0.10466761
2019,Australia,New South Wales,Soybeans,0.796949237,0.247088787,0.730847458,0.585416667,0.9,0.42153812,0.265653131,0.49719888,0.751357531,No Adaptation,0.865399062,194.858,0.046539603
2019,Argentina,Northeast,Barley,0.630407602,0.740162599,0.497966102,0.381944444,0.6,0.843965326,0.381076215,0.49719888,0.985281509,Drought-resistant Crops,0.469924617,466.273,0.030094583
2019,Russia,Central,Coffee,0.612153038,0.036356232,0.497966102,0.395833333,0.5,0.16992665,0.353070614,0.700680272,0.496713347,No Adaptation,0.497623242,71.79,0.024346258
2019,Canada,Prairies,Cotton,0.567891973,0.343983969,0.953220339,0.45625,1,0.502222716,0.085217043,0.509803922,0.695484424,Drought-resistant Crops,0.135915602,248.53,0.04304
2019,Canada,British Columbia,Soybeans,0.999499875,0.148721924,0.517627119,0.352083333,0.5,0.96076906,0.470694139,0.099539816,0.662617891,No Adaptation,0.416437842,139.525,0.05711388
2019,Australia,Queensland,Coffee,0.968992248,0.106146768,0.899322034,0.395833333,0.9,0.685374528,0.833766753,0.683173269,0.122177765,Organic Farming,0.371940005,119.499,0.019459459
2019,Australia,New South Wales,Cotton,0.914978745,0.925219323,0.456949153,0.097222222,1,0.632251611,0.49829966,0.305822329,0.675192912,Crop Rotation,0.234023262,573.738,0.015395505
2019,India,Siberian,Vegetables,0.091522881,0.804655798,0.015254237,0.31712963,0.7,0.502222716,0.298659732,0.849739896,0.496713347,No Adaptation,0.347120042,491.846,0.018037661
2019,Nigeria,North West,Fruits,0.789197299,0.323201835,0.446440678,0.127314815,0,0.7963992,0.142228446,0.012805122,0.979708488,Organic Farming,0.091463099,233.064,0.106157113
2019,India,Maharashtra,Soybeans,0.137534384,0.506204635,0.683728814,0.395833333,0.4,0.502222716,0.736547309,0.12715086,0.496713347,Organic Farming,0.481730695,330.61,0.042721519
